,acceptedName,className,classGroup,classGroupNum,redlistCategory,redlistGroup,code,ias,weight
4144,Persoonia muelleri,MAGNOLIOPSIDA,Plant,3,Least Concern,2,11.1,,1
4145,Persoonia myrtilloides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,1.1,,1
4146,Persoonia nutans,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
4147,Persoonia oblongata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,1.1,,1
4148,Persoonia oleoides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
4149,Persoonia oxycoccoides,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
4150,Persoonia pentasticha,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4151,Persoonia pertinax,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.3.1,,1
4152,Persoonia pinifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.4.1,,1
4153,Persoonia procumbens,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,8.1.1,,4
4154,Persoonia pungens,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,9.3.3,,8
4155,Persoonia quinquenervis,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
4156,Persoonia recedens,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.2.2,Persoonia myrtilloides,6
4157,Persoonia rigida,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
4158,Persoonia rudis,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,9.3.3,,2
4159,Persoonia rufa,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,7.1.3,,4
4160,Persoonia rufiflora,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,8.1.1,,16
4161,Persoonia saccata,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,2.1.3,,8
4162,Persoonia saundersiana,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
4163,Persoonia scabra,MAGNOLIOPSIDA,Plant,3,Endangered,5,2.1.3,,6
4164,Persoonia sericea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,1.1,,1
4165,Persoonia silvatica,MAGNOLIOPSIDA,Plant,3,Least Concern,2,5.2.1,,1
4166,Persoonia stradbrokensis,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,8.1.2,Chrysanthemoides monilifera,4
4167,Persoonia striata,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,8.1.1,,16
4168,Persoonia stricta,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,8.1.1,,16
4169,Persoonia subtilis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4170,Persoonia subvelutina,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,7.1.1,,2
4171,Persoonia sulcata,MAGNOLIOPSIDA,Plant,3,Endangered,5,3.2,,6
4172,Persoonia tenuifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,1.1,,1
4173,Persoonia teretifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,9.3.3,,1
4174,Persoonia terminalis,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
4175,Persoonia trinervis,MAGNOLIOPSIDA,Plant,3,Critically Endangered,6,8.1.1,,16
4176,Persoonia tropica,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
4177,Persoonia virgata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
4178,Persoonia volcanica,MAGNOLIOPSIDA,Plant,3,Endangered,5,5.2.1,,6
4179,Petalostigma banksii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4180,Petalostigma pubescens,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4181,Petalostigma quadriloculare,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4182,Petalostigma triloculare,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4183,Petalura gigantea,INSECTA,Invertebrate,1,Least Concern,2,7.2.8,,1
4184,Petalura hesperia,INSECTA,Invertebrate,1,Data Deficient,1,7.1.1,,2
4185,Petalura ingentissima,INSECTA,Invertebrate,1,Least Concern,2,1.1,,1
4186,Petalura litorea,INSECTA,Invertebrate,1,Near Threatened,3,8.1.1,,4
4187,Petauroides volans,MAMMALIA,Mammal,6,Vulnerable,4,7.1.1,,4
4188,Petaurus australis,MAMMALIA,Mammal,6,Near Threatened,3,5.3.5,,2
4189,Petaurus breviceps,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4190,Petaurus gracilis,MAMMALIA,Mammal,6,Endangered,5,8.1.1,,12
4191,Petaurus norfolcensis,MAMMALIA,Mammal,6,Least Concern,2,8.1.1,,2
4192,Petrochelidon ariel,AVES,Bird,9,Least Concern,2,NA,NA,1
4193,Petrochelidon nigricans,AVES,Bird,9,Least Concern,2,NA,NA,1
4194,Petrogale assimilis,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4195,Petrogale brachyotis,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4196,Petrogale burbidgei,MAMMALIA,Mammal,6,Near Threatened,3,8.1.2,Felis catus,4
4197,Petrogale concinna,MAMMALIA,Mammal,6,Endangered,5,8.1.2,Felis catus,12
4198,Petrogale godmani,MAMMALIA,Mammal,6,Near Threatened,3,7.1.1,,2
4199,Petrogale herberti,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4200,Petrogale inornata,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4201,Petrogale lateralis,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Felis catus,8
4202,Petrogale mareeba,MAMMALIA,Mammal,6,Near Threatened,3,2.3.2,,2
4203,Petrogale penicillata,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Vulpes vulpes,8
4204,Petrogale persephone,MAMMALIA,Mammal,6,Endangered,5,8.1.1,,12
4205,Petrogale purpureicollis,MAMMALIA,Mammal,6,Near Threatened,3,8.1.2,Felis catus,4
4206,Petrogale rothschildi,MAMMALIA,Mammal,6,Least Concern,2,8.1.2,Vulpes vulpes,2
4207,Petrogale sharmani,MAMMALIA,Mammal,6,Vulnerable,4,11.5,,4
4208,Petrogale xanthopus,MAMMALIA,Mammal,6,Near Threatened,3,8.1.1,,4
4209,Petroica boodang,AVES,Bird,9,Least Concern,2,NA,NA,1
4210,Petroica goodenovii,AVES,Bird,9,Least Concern,2,NA,NA,1
4211,Petroica phoenicea,AVES,Bird,9,Near Threatened,3,2.1.3,,2
4212,Petroica rodinogaster,AVES,Bird,9,Least Concern,2,11.1,,1
4213,Petroica rosea,AVES,Bird,9,Least Concern,2,11.1,,1
4214,Petrophassa albipennis,AVES,Bird,9,Least Concern,2,NA,NA,1
4215,Petrophassa rufipennis,AVES,Bird,9,Least Concern,2,NA,NA,1
4216,Petropseudes dahli,MAMMALIA,Mammal,6,Least Concern,2,7.1.3,,1
4217,Pettancylus petterdi,GASTROPODA,Invertebrate,1,Least Concern,2,NA,NA,1
4218,Pezoporus occidentalis,AVES,Bird,9,Endangered,5,8.1.2,Vulpes vulpes,12
4219,Pezoporus wallicus,AVES,Bird,9,Least Concern,2,11.1,,1
4220,Phalacrocorax carbo,AVES,Bird,9,Least Concern,2,5.4.3,,1
4221,Phalacrocorax sulcirostris,AVES,Bird,9,Least Concern,2,NA,NA,1
4222,Phalacrocorax varius,AVES,Bird,9,Least Concern,2,NA,NA,1
4223,Phalanger mimicus,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4224,Phaleria octandra,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4225,Phaps chalcoptera,AVES,Bird,9,Least Concern,2,NA,NA,1
4226,Phaps elegans,AVES,Bird,9,Least Concern,2,11.1,,1
4227,Phaps histrionica,AVES,Bird,9,Least Concern,2,NA,NA,1
4228,Phascogale calura,MAMMALIA,Mammal,6,Near Threatened,3,8.1.2,Felis catus,4
4229,Phascogale pirata,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Felis catus,8
4230,Phascogale tapoatafa,MAMMALIA,Mammal,6,Near Threatened,3,8.1.2,Vulpes vulpes,4
4231,Phascolarctos cinereus,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Canis familiaris,8
4232,Phasianus colchicus,AVES,Bird,9,Least Concern,2,NA,NA,1
4233,Philemon argenticeps,AVES,Bird,9,Least Concern,2,NA,NA,1
4234,Philemon buceroides,AVES,Bird,9,Least Concern,2,NA,NA,1
4235,Philemon citreogularis,AVES,Bird,9,Least Concern,2,NA,NA,1
4236,Philemon corniculatus,AVES,Bird,9,Least Concern,2,NA,NA,1
4237,Philomachus pugnax,AVES,Bird,9,Least Concern,2,11.1,,1
4238,Philoria kundagungan,AMPHIBIA,Amphibian,7,Endangered,5,8.1.1,,12
4239,Philoria loveridgei,AMPHIBIA,Amphibian,7,Endangered,5,8.1.1,,12
4240,Philoria pughi,AMPHIBIA,Amphibian,7,Endangered,5,2.3.3,,6
4241,Philoria sphagnicolus,AMPHIBIA,Amphibian,7,Endangered,5,8.1.1,,12
4242,Philotheca trachyphylla,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4243,Philypnodon macrostomus,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4244,Phoniscus papuensis,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Felis catus,8
4245,Phonygammus keraudrenii,AVES,Bird,9,Least Concern,2,NA,NA,1
4246,Phrantela pupiformis,GASTROPODA,Invertebrate,1,Least Concern,2,2.2.3,,1
4247,Phylidonyris albifrons,AVES,Bird,9,Least Concern,2,NA,NA,1
4248,Phylidonyris niger,AVES,Bird,9,Least Concern,2,11.1,,1
4249,Phylidonyris novaehollandiae,AVES,Bird,9,Least Concern,2,11.1,,1
4250,Phylidonyris pyrrhopterus,AVES,Bird,9,Least Concern,2,11.1,,1
4251,Phyllanthus ciccoides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4252,Phyllanthus ferdinandii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4253,Phyllanthus xerocarpus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4254,Phyllurus nepthys,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4255,Phyllurus ossa,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4256,Phyllurus platurus,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4257,Piliostigma malabaricum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4258,Pimelodendron amboinicum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4259,Pingalla gilberti,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4260,Pingalla lorentzi,ACTINOPTERYGII,Fish,2,Near Threatened,3,8.1.1,,4
4261,Pingalla midgleyi,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4262,Pipistrellus adamsi,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4263,Pipistrellus westralis,MAMMALIA,Mammal,6,Least Concern,2,11.1,,1
4264,Pipturus argenteus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4265,Pisonia aculeata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4266,Pisonia umbellifera,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4267,Pitaviaster haplophyllus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4268,Pitta erythrogaster,AVES,Bird,9,Least Concern,2,NA,NA,1
4269,Pitta iris,AVES,Bird,9,Least Concern,2,NA,NA,1
4270,Pitta versicolor,AVES,Bird,9,Least Concern,2,NA,NA,1
4271,Pittosporum phillyreoides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4272,Placospermum coriaceum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
4273,Planchonella arnhemica,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4274,Planchonella australis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4275,Planchonella chartacea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4276,Planchonella cotinifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4277,Planchonella pohlmaniana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4278,Planchonia careya,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4279,Planchonia rupestris,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4280,Planigale gilesi,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4281,Planigale ingrami,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4282,Planigale maculata,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4283,Planigale tenuirostris,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4284,Planiliza alata,ACTINOPTERYGII,Fish,2,Least Concern,2,7.2.10,,1
4285,Platalea flavipes,AVES,Bird,9,Least Concern,2,NA,NA,1
4286,Platalea regia,AVES,Bird,9,Least Concern,2,11.1,,1
4287,Platycercus adscitus,AVES,Bird,9,Least Concern,2,NA,NA,1
4288,Platycercus caledonicus,AVES,Bird,9,Least Concern,2,NA,NA,1
4289,Platycercus elegans,AVES,Bird,9,Least Concern,2,11.1,,1
4290,Platycercus eximius,AVES,Bird,9,Least Concern,2,NA,NA,1
4291,Platycercus icterotis,AVES,Bird,9,Least Concern,2,11.1,,1
4292,Platycercus venustus,AVES,Bird,9,Least Concern,2,NA,NA,1
4293,Platyplectrum ornatum,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
4294,Platyplectrum spenceri,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
4295,Plectorhinchus gibbosus,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4296,Plectorhyncha lanceolata,AVES,Bird,9,Least Concern,2,NA,NA,1
4297,Plegadis falcinellus,AVES,Bird,9,Least Concern,2,11.1,,1
4298,Pleiogynium timoriense,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4299,Pletholax gracilis,REPTILIA,Reptile,4,Least Concern,2,1.1,,1
4300,Pleuranthodium racemigerum,LILIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4301,Pleurostylia opposita,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4302,Pluvialis fulva,AVES,Bird,9,Least Concern,2,11.1,,1
4303,Pluvialis squatarola,AVES,Bird,9,Least Concern,2,11.1,,1
4304,Podacanthus keyi,INSECTA,Invertebrate,1,Least Concern,2,11.5,,1
4305,Podacanthus typhon,INSECTA,Invertebrate,1,Least Concern,2,11.5,,1
4306,Podacanthus viridiroseus,INSECTA,Invertebrate,1,Least Concern,2,8.1.2,Wasmannia auropunctata,2
4307,Podargus ocellatus,AVES,Bird,9,Least Concern,2,NA,NA,1
4308,Podargus papuensis,AVES,Bird,9,Least Concern,2,NA,NA,1
4309,Podargus strigoides,AVES,Bird,9,Least Concern,2,NA,NA,1
4310,Podiceps cristatus,AVES,Bird,9,Least Concern,2,8.1.2,Oncorhynchus mykiss,2
4311,Podopteryx selysi,INSECTA,Invertebrate,1,Least Concern,2,5.3.5,,1
4312,Poecilodryas cerviniventris,AVES,Bird,9,Least Concern,2,NA,NA,1
4313,Poecilodryas superciliosa,AVES,Bird,9,Least Concern,2,NA,NA,1
4314,Poephila acuticauda,AVES,Bird,9,Least Concern,2,NA,NA,1
4315,Poephila cincta,AVES,Bird,9,Least Concern,2,7.3,,1
4316,Poephila personata,AVES,Bird,9,Least Concern,2,NA,NA,1
4317,Pogona barbata,REPTILIA,Reptile,4,Least Concern,2,2.3.4,,1
4318,Pogona henrylawsoni,REPTILIA,Reptile,4,Least Concern,2,8.1.2,Vulpes vulpes,2
4319,Pogona microlepidota,REPTILIA,Reptile,4,Least Concern,2,7.1.1,,1
4320,Pogona minor,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4321,Pogona nullarbor,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4322,Pogona vitticeps,REPTILIA,Reptile,4,Least Concern,2,8.1.2,Vulpes vulpes,2
4323,Poliocephalus poliocephalus,AVES,Bird,9,Least Concern,2,NA,NA,1
4324,Polyosma cunninghamii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4325,Polyosma rhytiphloia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4326,Polyscias australiana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4327,Polyscias nodosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4328,Polyscias purpurea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4329,Polyscias sambucifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4330,Polytelis alexandrae,AVES,Bird,9,Near Threatened,3,8.1.2,Felis catus,4
4331,Polytelis anthopeplus,AVES,Bird,9,Least Concern,2,8.1.2,Eolophus roseicapilla,2
4332,Pomadasys argenteus,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4333,Pomatostomus halli,AVES,Bird,9,Least Concern,2,NA,NA,1
4334,Pomatostomus ruficeps,AVES,Bird,9,Least Concern,2,NA,NA,1
4335,Pomatostomus superciliosus,AVES,Bird,9,Least Concern,2,NA,NA,1
4336,Pomatostomus temporalis,AVES,Bird,9,Least Concern,2,NA,NA,1
4337,Porochilus argenteus,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4338,Porochilus obbesi,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4339,Porochilus rendahli,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4340,Porphyrio porphyrio,AVES,Bird,9,Least Concern,2,NA,NA,1
4341,Porzana cinerea,AVES,Bird,9,Least Concern,2,NA,NA,1
4342,Porzana fluminea,AVES,Bird,9,Least Concern,2,NA,NA,1
4343,Porzana tabuensis,AVES,Bird,9,Least Concern,2,NA,NA,1
4344,Potamalosa richmondia,ACTINOPTERYGII,Fish,2,Least Concern,2,7.2.9,,1
4345,Potamogeton octandrus,LILIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4346,Potorous longipes,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Vulpes vulpes,8
4347,Potorous tridactylus,MAMMALIA,Mammal,6,Near Threatened,3,8.1.2,Vulpes vulpes,4
4348,Pouteria unmackiana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4349,Premna acuminata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4350,Premna serratifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,5.3.3,,1
4351,Premna tomentosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4352,Prionobutis microps,ACTINOPTERYGII,Fish,2,Least Concern,2,8.1.1,,2
4353,Prionodura newtoniana,AVES,Bird,9,Least Concern,2,11.1,,1
4354,Pristis pristis,CHONDRICHTHYES,Fish,2,Critically Endangered,6,7.2.10,,8
4355,Proablepharus reginae,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4356,Proablepharus tenuis,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4357,Procellaria aequinoctialis,AVES,Bird,9,Vulnerable,4,8.1.2,Rattus norvegicus,8
4358,Procellaria parkinsoni,AVES,Bird,9,Vulnerable,4,8.1.2,Felis catus,8
4359,Procellaria westlandica,AVES,Bird,9,Endangered,5,8.1.2,Felis catus,12
4360,Procordulia affinis,INSECTA,Invertebrate,1,Least Concern,2,1.1,,1
4361,Prototroctes maraena,ACTINOPTERYGII,Fish,2,Vulnerable,4,8.1.2,Salmo trutta,8
4362,Psammogobius biocellatus,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4363,Psephotellus varius,AVES,Bird,9,Least Concern,2,NA,NA,1
4364,Psephotus chrysopterygius,AVES,Bird,9,Endangered,5,8.1.2,Bos taurus,12
4365,Psephotus dissimilis,AVES,Bird,9,Least Concern,2,NA,NA,1
4366,Psephotus haematonotus,AVES,Bird,9,Least Concern,2,NA,NA,1
4367,Pseudagrion aureofrons,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
4368,Pseudagrion cingillum,INSECTA,Invertebrate,1,Least Concern,2,3.2,,1
4369,Pseudagrion jedda,INSECTA,Invertebrate,1,Least Concern,2,3.2,,1
4370,Pseudagrion lucifer,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
4371,Pseudantechinus bilarni,MAMMALIA,Mammal,6,Least Concern,2,8.1.2,Rhinella marina,2
4372,Pseudantechinus macdonnellensis,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4373,Pseudantechinus mimulus,MAMMALIA,Mammal,6,Near Threatened,3,8.1.1,,4
4374,Pseudantechinus ningbing,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4375,Pseudantechinus woolleyae,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4376,Pseudaphritis urvillii,ACTINOPTERYGII,Fish,2,Least Concern,2,11.1,,1
4377,Pseudechis australis,REPTILIA,Reptile,4,Least Concern,2,8.2.2,Rhinella marina,1
4378,Pseudechis butleri,REPTILIA,Reptile,4,Least Concern,2,5.1.1,,1
4379,Pseudechis colletti,REPTILIA,Reptile,4,Least Concern,2,8.1.2,Rhinella marina,2
4380,Pseudechis guttatus,REPTILIA,Reptile,4,Least Concern,2,2.1.3,,1
4381,Pseudechis porphyriacus,REPTILIA,Reptile,4,Least Concern,2,8.1.2,Rhinella marina,2
4382,Pseudemoia baudini,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4383,Pseudemoia cryodroma,REPTILIA,Reptile,4,Endangered,5,8.1.2,Vulpes vulpes,12
4384,Pseudemoia entrecasteauxii,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4385,Pseudemoia pagenstecheri,REPTILIA,Reptile,4,Least Concern,2,2.1.4,,1
4386,Pseudemoia rawlinsoni,REPTILIA,Reptile,4,Data Deficient,1,7.2.4,,2
4387,Pseudemoia spenceri,REPTILIA,Reptile,4,Least Concern,2,5.3.4,,1
4388,Pseudocheirus peregrinus,MAMMALIA,Mammal,6,Least Concern,2,8.1.2,Morelia spilota ssp. imbricata,2
4389,Pseudochirops archeri,MAMMALIA,Mammal,6,Near Threatened,3,11.4,,2
4390,Pseudochirulus cinereus,MAMMALIA,Mammal,6,Near Threatened,3,11.4,,2
4391,Pseudochirulus herbertensis,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4392,Pseudoferania polylepis,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4393,Pseudomugil gertrudae,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4394,Pseudomugil signifer,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4395,Pseudomugil tenellus,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
4396,Pseudomys albocinereus,MAMMALIA,Mammal,6,Least Concern,2,1.1,,1
4397,Pseudomys apodemoides,MAMMALIA,Mammal,6,Least Concern,2,8.1.2,Vulpes vulpes,2
4398,Pseudomys bolami,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4399,Pseudomys calabyi,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Felis catus,8
4400,Pseudomys chapmani,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4401,Pseudomys delicatulus,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4402,Pseudomys desertor,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4403,Pseudomys fumeus,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
4404,Pseudomys gracilicaudatus,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4405,Pseudomys hermannsburgensis,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4406,Pseudomys higginsi,MAMMALIA,Mammal,6,Least Concern,2,8.1.2,Vulpes vulpes,2
4407,Pseudomys johnsoni,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4408,Pseudomys nanus,MAMMALIA,Mammal,6,Least Concern,2,8.1.1,,2
4409,Pseudomys novaehollandiae,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Felis catus,8
4410,Pseudomys occidentalis,MAMMALIA,Mammal,6,Near Threatened,3,8.1.2,Felis catus,4
4411,Pseudomys oralis,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Vulpes vulpes,8
4412,Pseudomys patrius,MAMMALIA,Mammal,6,Least Concern,2,NA,NA,1
4413,Pseudomys shortridgei,MAMMALIA,Mammal,6,Near Threatened,3,8.1.2,Felis catus,4
4414,Pseudonaja affinis,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4415,Pseudonaja aspidorhyncha,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4416,Pseudonaja guttata,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4417,Pseudonaja inframacula,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4418,Pseudonaja ingrami,REPTILIA,Reptile,4,Least Concern,2,8.4.2,Rhinella marina,1
4419,Pseudonaja mengdeni,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4420,Pseudonaja modesta,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4421,Pseudonaja nuchalis,REPTILIA,Reptile,4,Data Deficient,1,8.1.2,Rhinella marina,4
4422,Pseudonaja textilis,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4423,Pseudophryne australis,AMPHIBIA,Amphibian,7,Vulnerable,4,8.1.1,,8
4424,Pseudophryne bibronii,AMPHIBIA,Amphibian,7,Near Threatened,3,8.1.1,,4
4425,Pseudophryne coriacea,AMPHIBIA,Amphibian,7,Least Concern,2,8.1.1,,2
4426,Pseudophryne corroboree,AMPHIBIA,Amphibian,7,Critically Endangered,6,8.1.2,Unspecified Salix,16
4427,Pseudophryne dendyi,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
4428,Pseudophryne douglasi,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
4429,Pseudophryne guentheri,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
4430,Pseudophryne major,AMPHIBIA,Amphibian,7,Least Concern,2,1.1,,1
4431,Pseudophryne occidentalis,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
4432,Pseudophryne pengilleyi,AMPHIBIA,Amphibian,7,Endangered,5,8.1.1,,12
4433,Pseudophryne raveni,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
4434,Pseudophryne semimarmorata,AMPHIBIA,Amphibian,7,Least Concern,2,2.1.3,,1
4435,Pseudothecadactylus australis,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
4436,Pseudothecadactylus cavaticus,REPTILIA,Reptile,4,Least Concern,2,7.1.1,,1
4437,Pseudothecadactylus lindneri,REPTILIA,Reptile,4,Least Concern,2,7.1.1,,1
4438,Pseudoweinmannia lachnocarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
4439,Psophodes nigrogularis,AVES,Bird,9,Least Concern,2,2.1.3,,1
4440,Psophodes occidentalis,AVES,Bird,9,Least Concern,2,NA,NA,1
4441,Psophodes olivaceus,AVES,Bird,9,Least Concern,2,11.1,,1
4442,Psychotria nesophila,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
